day_idx,revenue,status,solve_time
258,55316.36390350744,optimal,2.3343892097473145
259,53605.41051862499,optimal,1.9470219612121582
260,27553.661395009505,optimal,2.6503660678863525
261,70311.82200050689,optimal,2.0045523643493652
262,54873.71958602566,optimal,2.057492971420288
263,23580.48454262405,optimal,1.9897830486297607
264,28334.192259655065,optimal,1.94508695602417
265,-6103.61011288334,optimal,1.961716890335083
266,77591.86005950026,optimal,2.385725975036621
267,126595.27112266455,optimal,2.1073107719421387
268,50510.40954143356,optimal,2.263725996017456
269,13556.462571499802,optimal,2.4271202087402344
270,-5785.500691620901,optimal,2.25294828414917
271,56097.928274798105,optimal,1.7968919277191162
272,145171.30089092907,optimal,2.1107630729675293
273,131214.1674041816,optimal,2.1234591007232666
274,109006.77051691481,optimal,2.029191017150879
275,134078.2260407196,optimal,2.0118980407714844
276,143732.85316270313,optimal,2.3855690956115723
277,140543.06080308114,optimal,2.2010338306427
278,175816.2882856978,optimal,2.406773090362549
279,42573.70661172306,optimal,2.671818971633911
280,171480.1140105423,optimal,2.6770689487457275
281,74284.09411338245,optimal,2.4754412174224854
282,94183.35266724066,optimal,3.0160388946533203
283,16404.28041892461,optimal,3.213721990585327
284,49048.59884820497,optimal,2.9358458518981934
285,101120.03635722082,optimal,2.150908946990967
286,155817.7915365536,optimal,2.346071720123291
287,103112.14697016186,optimal,2.5370800495147705
288,113810.22449896185,optimal,2.5289900302886963
289,107860.99598324284,optimal,2.3262550830841064
290,39403.16854980764,optimal,2.445823907852173
291,60111.80559815448,optimal,2.3315787315368652
292,84841.12892823669,optimal,2.6583120822906494
293,98179.46619704085,optimal,2.4602062702178955
294,22175.782674218717,optimal,2.9585378170013428
295,21946.033601586874,optimal,2.4784748554229736
296,25011.41881788301,optimal,2.7977521419525146
297,45815.12938105656,optimal,2.4234671592712402
298,23734.865878416633,optimal,2.413722038269043
299,122259.15017276183,optimal,2.1222968101501465
300,130421.59036253249,optimal,2.1671411991119385
301,90269.21753244699,optimal,2.16280198097229
302,7833.223580165237,optimal,1.8245768547058105
303,133108.90927660145,optimal,2.2318718433380127
304,146945.0134587438,optimal,2.1740732192993164
305,115052.64048199075,optimal,2.2222940921783447
306,85286.85654041858,optimal,2.1368110179901123
307,161230.7202373011,optimal,2.438415288925171
308,200273.09234315212,optimal,1.8006961345672607
309,141604.2445015244,optimal,2.049901008605957
310,117804.03194705718,optimal,2.15116810798645
311,92010.06279866329,optimal,2.0380029678344727
312,187600.33545400915,optimal,2.395258903503418
313,129919.9675878109,optimal,2.024617910385132
314,147069.69734457973,optimal,2.4450130462646484
315,123189.81466097696,optimal,2.080925941467285
316,96261.86174053157,optimal,2.172114849090576
317,70405.4606789446,optimal,2.0877950191497803
318,101128.79672697345,optimal,2.3200318813323975
319,76546.84796653193,optimal,2.769404172897339
320,140832.82987406655,optimal,2.2743709087371826
321,48110.96144371715,optimal,3.040196180343628
322,-34754.51061235559,optimal,2.3743720054626465
323,91363.63339778887,optimal,2.1923229694366455
324,70001.77051685895,optimal,2.828045129776001
325,11684.86184770528,optimal,2.8735299110412598
326,18477.78902469163,optimal,2.9029862880706787
327,50872.75548756868,optimal,2.5064079761505127
328,49637.31078271062,optimal,2.9364562034606934
329,7094.035427461573,optimal,2.9726650714874268
330,169440.6316772832,optimal,2.6340270042419434
331,140813.7281329082,optimal,2.251357078552246
332,160909.16439560306,optimal,2.013833999633789
333,229524.7274721162,optimal,2.063977003097534
334,187218.7451881423,optimal,2.113684892654419
335,180321.41893060258,optimal,2.021836042404175
336,212736.82895952635,optimal,2.3451499938964844
337,173865.61534126874,optimal,2.4116599559783936
338,-45444.38131188139,optimal,2.7580270767211914
339,106427.51727591806,optimal,2.3584911823272705
340,124893.53724549818,optimal,2.1207220554351807
341,89074.09915440256,optimal,2.4505581855773926
342,115295.13140230684,optimal,2.0357487201690674
343,173502.01514826535,optimal,2.0697197914123535
344,148236.90375176442,optimal,1.8319108486175537
345,158279.4763589804,optimal,1.9585967063903809
346,146556.70247342007,optimal,1.9188861846923828
347,166484.02734578666,optimal,2.2941510677337646
348,112697.33367133063,optimal,1.7188029289245605
349,169921.53322146146,optimal,1.871229887008667
350,207437.82305384573,optimal,1.6784391403198242
351,228312.71063239095,optimal,1.9925868511199951
352,164372.13295611396,optimal,2.0552968978881836
353,220045.6651628855,optimal,2.2321488857269287
354,52793.83359592121,optimal,2.1618192195892334
355,102931.51208278054,optimal,2.12319016456604
356,205082.63264654757,optimal,1.656275987625122
357,231812.54057007795,optimal,2.067582130432129
358,245300.75837992848,optimal,2.226133108139038
359,128830.35655365902,optimal,2.068207025527954
360,173952.01698063564,optimal,1.717674970626831
361,133513.42678906157,optimal,1.6366100311279297
362,156023.56844079867,optimal,1.5228371620178223
363,168217.255621226,optimal,2.071535110473633
364,26208.609090318514,optimal,2.7170209884643555
