day_idx,date,quarter,vfa_dp_revenue,oracle_revenue,capture_pct
1712,2025-12-09,4,228616.97665309583,297247.0484927424,76.91143707308426
1713,2025-12-10,4,150333.01884335192,386402.33633473766,38.90582553649973
1714,2025-12-11,4,65864.78250041531,124872.78999398343,52.74550404743002
1715,2025-12-12,4,119290.06469956573,168773.79792736558,70.6804410189928
1716,2025-12-13,4,217674.26254941078,317359.78309805004,68.58911372590619
1717,2025-12-14,4,206862.09709255822,297369.70078651287,69.56394566945752
1718,2025-12-15,4,218433.4782140276,368545.34530296264,59.269091577988696
1719,2025-12-16,4,128774.47651849478,295169.4006134436,43.62731240124004
1720,2025-12-17,4,206957.542360468,259279.0708610377,79.8203810562821
1721,2025-12-18,4,167088.94266878677,270979.632364596,61.66107069035098
1722,2025-12-19,4,132432.880704484,277396.454833171,47.74137462720296
1723,2025-12-20,4,191024.25642309265,322317.04962092295,59.265948434237735
1724,2025-12-21,4,177232.7369690102,422805.1106879423,41.918305263774236
1725,2025-12-22,4,97597.13258005903,198353.20603055318,49.20370813921996
1726,2025-12-23,4,172961.27016400127,325332.6739771,53.164432594365216
1727,2025-12-24,4,245217.54217654053,326225.587980096,75.16808957104308
1728,2025-12-25,4,101637.861,102715.749,98.95061077732102
1729,2025-12-26,4,101637.861,102715.749,98.95061077732102
1730,2025-12-27,4,101637.861,102715.749,98.95061077732102
1731,2025-12-28,4,101637.861,102715.749,98.95061077732102
1732,2025-12-29,4,101637.861,102715.749,98.95061077732102
1733,2025-12-30,4,101637.861,102715.749,98.95061077732102
1734,2025-12-31,4,101637.861,102715.749,98.95061077732102
