day_idx,date,quarter,vfa_dp_revenue,oracle_revenue,capture_pct
1784,2025-09-20,3,210333.45534761465,279838.08156450005,75.1625562081102
1785,2025-09-21,3,202201.26071629807,247601.3567453568,81.66403584139078
1786,2025-09-22,3,56935.03320519658,81985.52421494677,69.44522676457653
1787,2025-09-23,3,49877.957577851776,78291.1258908401,63.70831561088508
1788,2025-09-24,3,216774.75245743018,236349.53377974068,91.71786759666188
1789,2025-09-25,3,280535.4788325013,294875.5143614,95.13691885880917
1790,2025-09-26,3,85115.11186104984,114402.25020356275,74.39985814055181
1791,2025-09-27,3,59317.35719173816,80292.89072721428,73.87622572123098
1792,2025-09-28,3,61046.17830386423,90743.33898431536,67.27345388339285
1793,2025-09-29,3,225384.44026091497,246821.4115018,91.31478460055371
1794,2025-09-30,3,205234.73078634343,239094.0324996,85.838499874181
1795,2025-10-01,4,242663.3842672204,350359.38652971433,69.26127673380883
1796,2025-10-02,4,28304.02914394433,70271.8834892,40.277886031465684
1797,2025-10-03,4,50405.35740593022,65352.995,77.12784610090205
1798,2025-10-04,4,94204.79705921363,176372.92687403815,53.412277455991145
1799,2025-10-05,4,108532.3009873511,128582.23624446084,84.40691666071916
1800,2025-10-06,4,59369.963256483614,83143.80858782126,71.40635516326348
1801,2025-10-07,4,98519.92580725413,133124.76695638243,74.00570762278488
1802,2025-10-08,4,227338.11741261306,275632.6058922969,82.47867362304922
1803,2025-10-09,4,52786.746866518355,60417.010800000004,87.37066956400689
1804,2025-10-10,4,39556.8631104501,87951.53084874038,44.97575281376312
1805,2025-10-11,4,54604.247039835565,96619.95324889342,56.514462286247216
1806,2025-10-12,4,132982.17784273214,154576.98726016656,86.02973844930199
1807,2025-10-13,4,51139.034713331916,90572.75798893148,56.46182787056281
1808,2025-10-14,4,229220.9102952925,256975.7951597196,89.19941668156861
1809,2025-10-15,4,63014.66546981975,222001.4118678613,28.384803925178222
1810,2025-10-16,4,93091.49363349848,178147.25943451037,52.25536105859676
1811,2025-10-17,4,26916.929749796556,76684.86045285805,35.10070904587968
1812,2025-10-18,4,249180.03347786234,327503.225844963,76.08475697757612
1813,2025-10-19,4,119831.12211170443,151817.23487635714,78.93117155591537
1814,2025-10-20,4,92919.5606195868,125817.1937216823,73.8528319310096
1815,2025-10-21,4,248186.06646698219,284261.073905879,87.3091989194266
1816,2025-10-22,4,243269.43553676823,259965.712336,93.57750810704906
1817,2025-10-23,4,63537.67757098555,102989.49987604088,61.693354805548225
1818,2025-10-24,4,201203.19319867398,214526.28945535998,93.78952747912123
1819,2025-10-25,4,51010.9369354738,67896.56159999999,75.13036850966812
1820,2025-10-26,4,59270.80522273848,64243.62085983883,92.25944059418816
1821,2025-10-27,4,204976.45181776327,233698.24348580002,87.70988123846041
1822,2025-10-28,4,44564.49237660589,129749.94792180878,34.34644336309237
1823,2025-10-29,4,247840.1574887425,302224.7793874535,82.00524059974921
1824,2025-10-30,4,40855.74634945292,161975.44249729792,25.2234201182284
1825,2025-10-31,4,56450.543443773575,68750.3916,82.10941367754126
1826,2025-11-01,4,232837.8988636935,269445.11787136155,86.41384958210857
1827,2025-11-02,4,239588.92990467374,367637.7798548145,65.16983374213903
1828,2025-11-03,4,223232.89560083058,268630.8786456,83.1002365499976
1829,2025-11-04,4,227486.68287888478,285804.83205127023,79.59511434644891
1830,2025-11-05,4,262285.21602280595,285668.7200530777,91.81446816230806
1831,2025-11-06,4,47400.07894880153,61731.909,76.78375692026879
1832,2025-11-07,4,53285.519903754626,70117.84980174976,75.99422979229023
1833,2025-11-08,4,205619.496833216,314897.5010342574,65.29727805329482
1834,2025-11-09,4,220655.10096136187,259135.90921120002,85.15033737818418
1835,2025-11-10,4,212009.20605597761,236542.94072459996,89.62821101594984
1836,2025-11-11,4,216027.29443359328,248190.93441054074,87.04076760364481
1837,2025-11-12,4,215814.1079842964,246968.4367491058,87.38529944356453
