day_idx,date,quarter,vfa_dp_revenue,oracle_revenue,capture_pct
1480,2025-11-20,4,54868.74886098448,175197.96823670284,31.318142221177787
1481,2025-11-21,4,53301.931760307794,193038.562792,27.61206413339333
1482,2025-11-22,4,68168.25024565196,190793.43652770188,35.72882353096796
1483,2025-11-23,4,41611.12480708337,170479.22812225387,24.408325439650184
1484,2025-11-24,4,53139.3943518478,140832.27203757458,37.732398677534654
1485,2025-11-25,4,37511.609300895965,217697.20397579845,17.231093746645527
1486,2025-11-26,4,14968.021148613894,200070.79854786547,7.481362226398525
1487,2025-11-27,4,51529.362835617154,189517.27371768063,27.189797438928558
1488,2025-11-28,4,88816.20408485507,215998.99795929148,41.11880375555905
1489,2025-11-29,4,58890.021514386004,177213.63853382523,33.231088759088664
1490,2025-11-30,4,46529.9126737367,119809.46881086529,38.8365904093859
1491,2025-12-01,4,91854.19179672815,155332.87502215197,59.13377434340853
1492,2025-12-02,4,45993.78679633603,241042.6008661228,19.08118591114995
1493,2025-12-03,4,26401.605005917558,147609.36385659175,17.88613155434214
1494,2025-12-04,4,41069.348078701376,154812.4947655107,26.52844535636981
1495,2025-12-05,4,57789.317454111944,139299.01168942766,41.48580578802338
1496,2025-12-06,4,66289.17086693578,171819.82995250344,38.580628839674816
1497,2025-12-07,4,158505.7902840097,282366.4315692,56.134785357856686
1498,2025-12-08,4,162785.21536211026,305670.108627,53.255195967084944
1499,2025-12-09,4,86714.56311748287,222882.96330726214,38.90587321290226
1500,2025-12-10,4,92822.79068786128,133316.969688677,69.62563798488813
1501,2025-12-11,4,56990.247261878365,123145.86220221357,46.2786538197253
1502,2025-12-12,4,39755.942873622844,137544.79854168862,28.90399585817356
1503,2025-12-13,4,28070.5727596142,64988.82155777876,43.19292470114704
1504,2025-12-14,4,43902.315506297025,137746.32624808684,31.871859455058814
1505,2025-12-15,4,68566.4904453062,193713.5286739749,35.39581923609757
1506,2025-12-16,4,111874.30561955305,178970.31066576482,62.50998012093939
1507,2025-12-17,4,157102.4263685148,317577.69653834426,49.468973445226275
1508,2025-12-18,4,96266.88694917253,227438.94530365762,42.3264743954229
1509,2025-12-19,4,123576.19569619058,196709.50074489738,62.8216711588579
1510,2025-12-20,4,82582.26400358175,121795.52194512912,67.80402323887277
1511,2025-12-21,4,16890.84757204595,189622.52084622197,8.907616825611083
1512,2025-12-22,4,38162.750493281324,158513.7752374196,24.07535271689903
1513,2025-12-23,4,175144.84841923055,258732.60724032883,67.69338054733234
1514,2025-12-24,4,62449.91614183197,121009.8482728197,51.607300590144604
1515,2025-12-25,4,23738.707429754402,91584.8116428903,25.919917291872522
1516,2025-12-26,4,187208.85022122908,272841.072956481,68.61461443200287
1517,2025-12-27,4,125547.3849466238,298161.0573219207,42.10723763669509
1518,2025-12-28,4,149407.6074979108,402130.85982039553,37.15397708214709
1519,2025-12-29,4,100466.85622436597,221356.20450781402,45.38696190954043
1520,2025-12-30,4,61147.20384267102,198647.4531056894,30.78177086425465
1521,2025-12-31,4,36985.39466313692,132328.67198502895,27.94964546105418
