day_idx,date,quarter,rev_single_rt,rev_single_da,rev_shandong_twosettle,oracle_rt,capture_single_rt,rt_mean,da_mean,da_rt_spread_mean
1752,2025-08-19,3,54867.151634917245,62362.86496745546,62362.86496745546,89695.98825095393,61.170128904102604,342.65520833333335,399.4583333333333,56.803125
1753,2025-08-20,3,39935.63866548541,56937.20071226099,56937.20071226099,61027.408299652154,65.43885735634792,436.34479166666665,453.6114583333333,17.266666666666673
1754,2025-08-21,3,38555.33254452302,69366.88578174553,69366.88578174553,56981.188378191204,67.66326509132541,439.98854166666666,493.2281250000001,53.239583333333336
1755,2025-08-22,3,43186.6952906493,53271.881134615796,53271.881134615796,84737.22876523963,50.96543269109725,515.5739583333333,600.709375,85.13541666666667
1756,2025-08-23,3,47940.625486957935,100142.03688832825,100142.03688832825,65456.382937767485,73.2405662142031,478.5708333333332,514.65625,36.08541666666667
1757,2025-08-24,3,51041.87982524402,54164.15790562875,54164.15790562875,63136.87626689152,80.84321373373041,388.95624999999995,382.8833333333334,-6.072916666666672
1758,2025-08-25,3,41736.33279345525,37400.31652553494,37400.31652553494,65226.656182912084,63.986620249880644,342.1114583333333,374.77500000000003,32.66354166666667
1759,2025-08-26,3,105146.23005458628,74215.31621680826,74215.31621680826,127499.89789356232,82.46769745836423,295.35312500000003,322.303125,26.950000000000003
1760,2025-08-27,3,36736.32287675029,45067.15188927583,45067.15188927583,70638.71392858648,52.00593390458602,293.5864583333334,335.72499999999997,42.13854166666667
1761,2025-08-28,3,45146.874678857384,56467.49279708654,56467.49279708654,71026.36406245208,63.563544713003516,367.8385416666667,399.7291666666667,31.890625
1762,2025-08-29,3,36923.0722811542,40226.89474119741,40226.89474119741,65417.94908504268,56.44180656467016,364.04479166666664,369.5874999999999,5.542708333333333
1763,2025-08-30,3,5622.710723005151,15259.74361648255,15259.74361648255,46443.98067294192,12.10643584278494,343.4833333333333,339.2270833333333,-4.256249999999997
1764,2025-08-31,3,39219.41993380627,57295.68299889955,57295.68299889955,65509.431826330765,59.86835611363443,284.1645833333333,341.8729166666667,57.708333333333336
1765,2025-09-01,3,109786.3540544187,122080.42858918839,122080.42858918839,125205.25030930001,87.68510408565827,241.81875000000002,292.95104166666664,51.13229166666667
1766,2025-09-02,3,91077.94713310213,106369.05384062823,106369.05384062823,106551.443640877,85.4779100319588,332.68750000000006,276.73229166666664,-55.95520833333333
1767,2025-09-03,3,3247.682962092333,25129.803798822595,25129.803798822595,54702.50539096658,5.936991256398005,371.8802083333333,334.61875,-37.26145833333333
1768,2025-09-04,3,59856.750210294085,60583.056755455895,60583.056755455895,74503.559588226,80.34079249517283,363.1197916666667,329.57708333333335,-33.54270833333334
1769,2025-09-05,3,18542.688072794346,42418.88592745862,42418.88592745862,87966.52035147045,21.079256060950225,414.1677083333334,371.60729166666664,-42.560416666666676
1770,2025-09-06,3,57653.771139425524,24946.612423895855,24946.612423895855,76068.84021175292,75.79157376257434,265.815625,326.64270833333336,60.82708333333333
1771,2025-09-07,3,101796.77133926004,104427.28972648045,104427.28972648045,121954.17415515428,83.47133014877433,252.80520833333333,262.6854166666667,9.880208333333327
1772,2025-09-08,3,13267.14085790977,36127.72687930008,36127.72687930008,132103.5370392102,10.04298685354041,398.059375,356.6177083333334,-41.44166666666666
1773,2025-09-09,3,89022.8663724834,87712.95059657532,87712.95059657532,107858.3038286177,82.53686847693895,264.57395833333334,261.58125,-2.9927083333333298
1774,2025-09-10,3,89301.68487423315,126867.27187457151,126867.27187457151,98332.59558899546,90.81595409877193,311.95,332.5416666666667,20.591666666666665
